Synthetic,"This flight is SYNTHETIC — numbers Debrief made up to demonstrate what it can read. It is not a recording of anything, nothing here was flown, and no figure from it means anything about a real rocket."
117.20,2665.6,-24.6,1.00
117.25,2664.4,-24.6,1.00
117.30,2663.2,-24.6,1.00
117.35,2661.9,-24.6,1.00
117.40,2660.7,-24.6,1.00
117.45,2659.5,-24.6,1.00
117.50,2658.2,-24.6,1.00
117.55,2657.0,-24.6,1.00
117.60,2655.8,-24.6,1.00
117.65,2654.6,-24.6,1.00
117.70,2653.3,-24.6,1.00
117.75,2652.1,-24.6,1.00
117.80,2650.9,-24.6,1.00
117.85,2649.6,-24.6,1.00
117.90,2648.4,-24.6,1.00
117.95,2647.2,-24.6,1.00
118.00,2645.9,-24.6,1.00
118.05,2644.7,-24.6,1.00
118.10,2643.5,-24.6,1.00
118.15,2642.3,-24.6,1.00
118.20,2641.0,-24.6,1.00
118.25,2639.8,-24.6,1.00
118.30,2638.5,-24.6,1.00
118.35,2637.3,-24.6,1.00
118.40,2636.1,-24.6,1.00
118.45,2634.9,-24.6,1.00
118.50,2633.6,-24.6,1.00
118.55,2632.4,-24.6,1.00
118.60,2631.2,-24.6,1.00
118.65,2630.0,-24.6,1.00
118.70,2628.7,-24.6,1.00
118.75,2627.5,-24.6,1.00
118.80,2626.2,-24.6,1.00
118.85,2625.0,-24.6,1.00
118.90,2623.8,-24.6,1.00
118.95,2622.6,-24.6,1.00
119.00,2621.3,-24.6,1.00
119.05,2620.1,-24.6,1.00
119.10,2618.9,-24.6,1.00
119.15,2617.7,-24.6,1.00
119.20,2616.4,-24.6,1.00
119.25,2615.2,-24.6,1.00
119.30,2613.9,-24.6,1.00
119.35,2612.7,-24.6,1.00
119.40,2611.5,-24.6,1.00
119.45,2610.3,-24.6,1.00
119.50,2609.0,-24.6,1.00
119.55,2607.8,-24.6,1.00
119.60,2606.6,-24.6,1.00
119.65,2605.3,-24.6,1.00
119.70,2604.1,-24.6,1.00
119.75,2602.9,-24.6,1.00
119.80,2601.6,-24.6,1.00
119.85,2600.4,-24.6,1.00
119.90,2599.2,-24.6,1.00
119.95,2598.0,-24.6,1.00
120.00,2596.7,-24.6,1.00
120.05,2595.5,-24.6,1.00
120.10,2594.3,-24.6,1.00
120.15,2593.0,-24.6,1.00
120.20,2591.8,-24.6,1.00
120.25,2590.6,-24.6,1.00
120.30,2589.3,-24.6,1.00
120.35,2588.1,-24.6,1.00
120.40,2586.9,-24.6,1.00
120.45,2585.7,-24.6,1.00
120.50,2584.4,-24.6,1.00
120.55,2583.2,-24.6,1.00
120.60,2582.0,-24.6,1.00
120.65,2580.7,-24.6,1.00
120.70,2579.5,-24.6,1.00
120.75,2578.3,-24.6,1.00
120.80,2577.0,-24.6,1.00
120.85,2575.8,-24.6,1.00
120.90,2574.6,-24.6,1.00
120.95,2573.4,-24.6,1.00
121.00,2572.1,-24.6,1.00
121.05,2570.9,-24.6,1.00
121.10,2569.7,-24.6,1.00
121.15,2568.4,-24.6,1.00
121.20,2567.2,-24.6,1.00
121.25,2566.0,-24.6,1.00
121.30,2564.7,-24.6,1.00
121.35,2563.5,-24.6,1.00
121.40,2562.3,-24.6,1.00
121.45,2561.1,-24.6,1.00
121.50,2559.8,-24.6,1.00
121.55,2558.6,-24.6,1.00
121.60,2557.3,-24.6,1.00
121.65,2556.1,-24.6,1.00
121.70,2554.9,-24.6,1.00
121.75,2553.7,-24.6,1.00
121.80,2552.4,-24.6,1.00
121.85,2551.2,-24.6,1.00
121.90,2550.0,-24.6,1.00
121.95,2548.8,-24.6,1.00
122.00,2547.5,-24.6,1.00
122.05,2546.3,-24.6,1.00
122.10,2545.0,-24.6,1.00
122.15,2543.8,-24.6,1.00
122.20,2542.6,-24.6,1.00
122.25,2541.4,-24.6,1.00
122.30,2540.1,-24.6,1.00
122.35,2538.9,-24.6,1.00
122.40,2537.7,-24.6,1.00
122.45,2536.5,-24.6,1.00
122.50,2535.2,-24.6,1.00
122.55,2534.0,-24.6,1.00
122.60,2532.7,-24.6,1.00
122.65,2531.5,-24.6,1.00
122.70,2530.3,-24.6,1.00
122.75,2529.1,-24.6,1.00
122.80,2527.8,-24.6,1.00
122.85,2526.6,-24.6,1.00
122.90,2525.4,-24.6,1.00
122.95,2524.1,-24.6,1.00
123.00,2522.9,-24.6,1.00
123.05,2521.7,-24.6,1.00
123.10,2520.4,-24.6,1.00
123.15,2519.2,-24.6,1.00
123.20,2518.0,-24.6,1.00
123.25,2516.8,-24.6,1.00
123.30,2515.5,-24.6,1.00
123.35,2514.3,-24.6,1.00
123.40,2513.1,-24.6,1.00
123.45,2511.8,-24.6,1.00
123.50,2510.6,-24.6,1.00
123.55,2509.4,-24.6,1.00
123.60,2508.1,-24.6,1.00
123.65,2506.9,-24.6,1.00
123.70,2505.7,-24.6,1.00
123.75,2504.5,-24.6,1.00
123.80,2503.2,-24.6,1.00
123.85,2502.0,-24.6,1.00
123.90,2500.8,-24.6,1.00
123.95,2499.5,-24.6,1.00
124.00,2498.3,-24.6,1.00
124.05,2497.1,-24.6,1.00
124.10,2495.8,-24.6,1.00
124.15,2494.6,-24.6,1.00
124.20,2493.4,-24.6,1.00
124.25,2492.2,-24.6,1.00
124.30,2490.9,-24.6,1.00
124.35,2489.7,-24.6,1.00
124.40,2488.5,-24.6,1.00
124.45,2487.2,-24.6,1.00
124.50,2486.0,-24.6,1.00
124.55,2484.8,-24.6,1.00
124.60,2483.5,-24.6,1.00
124.65,2482.3,-24.6,1.00
124.70,2481.1,-24.6,1.00
124.75,2479.9,-24.6,1.00
124.80,2478.6,-24.6,1.00
124.85,2477.4,-24.6,1.00
124.90,2476.1,-24.6,1.00
124.95,2474.9,-24.6,1.00
125.00,2473.7,-24.6,1.00
125.05,2472.5,-24.6,1.00
125.10,2471.2,-24.6,1.00
125.15,2470.0,-24.6,1.00
125.20,2468.8,-24.6,1.00
125.25,2467.6,-24.6,1.00
125.30,2466.3,-24.6,1.00
125.35,2465.1,-24.6,1.00
125.40,2463.8,-24.6,1.00
125.45,2462.6,-24.6,1.00
125.50,2461.4,-24.6,1.00
125.55,2460.2,-24.6,1.00
125.60,2458.9,-24.6,1.00
125.65,2457.7,-24.6,1.00
125.70,2456.5,-24.6,1.00
125.75,2455.2,-24.6,1.00
125.80,2454.0,-24.6,1.00
125.85,2452.8,-24.6,1.00
125.90,2451.5,-24.6,1.00
125.95,2450.3,-24.6,1.00
126.00,2449.1,-24.6,1.00
126.05,2447.9,-24.6,1.00
126.10,2446.6,-24.6,1.00
126.15,2445.4,-24.6,1.00
126.20,2444.2,-24.6,1.00
126.25,2442.9,-24.6,1.00
126.30,2441.7,-24.6,1.00
126.35,2440.5,-24.6,1.00
126.40,2439.2,-24.6,1.00
126.45,2438.0,-24.6,1.00
126.50,2436.8,-24.6,1.00
126.55,2435.6,-24.6,1.00
126.60,2434.3,-24.6,1.00
126.65,2433.1,-24.6,1.00
126.70,2431.9,-24.6,1.00
126.75,2430.6,-24.6,1.00
126.80,2429.4,-24.6,1.00
126.85,2428.2,-24.6,1.00
126.90,2426.9,-24.6,1.00
126.95,2425.7,-24.6,1.00
127.00,2424.5,-24.6,1.00
127.05,2423.3,-24.6,1.00
127.10,2422.0,-24.6,1.00
127.15,2420.8,-24.6,1.00
127.20,2419.6,-24.6,1.00
127.25,2418.3,-24.6,1.00
127.30,2417.1,-24.6,1.00
127.35,2415.9,-24.6,1.00
127.40,2414.6,-24.6,1.00
127.45,2413.4,-24.6,1.00
127.50,2412.2,-24.6,1.00
127.55,2411.0,-24.6,1.00
127.60,2409.7,-24.6,1.00
127.65,2408.5,-24.6,1.00
127.70,2407.3,-24.6,1.00
127.75,2406.0,-24.6,1.00
127.80,2404.8,-24.6,1.00
127.85,2403.6,-24.6,1.00
127.90,2402.3,-24.6,1.00
127.95,2401.1,-24.6,1.00
128.00,2399.9,-24.6,1.00
128.05,2398.7,-24.6,1.00
128.10,2397.4,-24.6,1.00
128.15,2396.2,-24.6,1.00
128.20,2394.9,-24.6,1.00
128.25,2393.7,-24.6,1.00
128.30,2392.5,-24.6,1.00
128.35,2391.3,-24.6,1.00
128.40,2390.0,-24.6,1.00
128.45,2388.8,-24.6,1.00
128.50,2387.6,-24.6,1.00
128.55,2386.4,-24.6,1.00
128.60,2385.1,-24.6,1.00
128.65,2383.9,-24.6,1.00
128.70,2382.6,-24.6,1.00
128.75,2381.4,-24.6,1.00
128.80,2380.2,-24.6,1.00
128.85,2379.0,-24.6,1.00
128.90,2377.7,-24.6,1.00
128.95,2376.5,-24.6,1.00
129.00,2375.3,-24.6,1.00
129.05,2374.0,-24.6,1.00
129.10,2372.8,-24.6,1.00
129.15,2371.6,-24.6,1.00
129.20,2370.3,-24.6,1.00
129.25,2369.1,-24.6,1.00
129.30,2367.9,-24.6,1.00
129.35,2366.7,-24.6,1.00
129.40,2365.4,-24.6,1.00
129.45,2364.2,-24.6,1.00
129.50,2363.0,-24.6,1.00
129.55,2361.7,-24.6,1.00
129.60,2360.5,-24.6,1.00
129.65,2359.3,-24.6,1.00
129.70,2358.0,-24.6,1.00
129.75,2356.8,-24.6,1.00
129.80,2355.6,-24.6,1.00
129.85,2354.4,-24.6,1.00
129.90,2353.1,-24.6,1.00
129.95,2351.9,-24.6,1.00
130.00,2350.7,-24.6,1.00
130.05,2349.4,-24.6,1.00
130.10,2348.2,-24.6,1.00
130.15,2347.0,-24.6,1.00
130.20,2345.7,-24.6,1.00
130.25,2344.5,-24.6,1.00
130.30,2343.3,-24.6,1.00
130.35,2342.1,-24.6,1.00
130.40,2340.8,-24.6,1.00
130.45,2339.6,-24.6,1.00
130.50,2338.4,-24.6,1.00
130.55,2337.1,-24.6,1.00
130.60,2335.9,-24.6,1.00
130.65,2334.7,-24.6,1.00
130.70,2333.4,-24.6,1.00
130.75,2332.2,-24.6,1.00
130.80,2331.0,-24.6,1.00
130.85,2329.8,-24.6,1.00
130.90,2328.5,-24.6,1.00
130.95,2327.3,-24.6,1.00
131.00,2326.0,-24.6,1.00
131.05,2324.8,-24.6,1.00
131.10,2323.6,-24.6,1.00
131.15,2322.4,-24.6,1.00
131.20,2321.1,-24.6,1.00
131.25,2319.9,-24.6,1.00
131.30,2318.7,-24.6,1.00
131.35,2317.5,-24.6,1.00
131.40,2316.2,-24.6,1.00
131.45,2315.0,-24.6,1.00
131.50,2313.7,-24.6,1.00
131.55,2312.5,-24.6,1.00
131.60,2311.3,-24.6,1.00
131.65,2310.1,-24.6,1.00
131.70,2308.8,-24.6,1.00
131.75,2307.6,-24.6,1.00
131.80,2306.4,-24.6,1.00
131.85,2305.2,-24.6,1.00
131.90,2303.9,-24.6,1.00
131.95,2302.7,-24.6,1.00
132.00,2301.4,-24.6,1.00
132.05,2300.2,-24.6,1.00
132.10,2299.0,-24.6,1.00
132.15,2297.8,-24.6,1.00
132.20,2296.5,-24.6,1.00
132.25,2295.3,-24.6,1.00
132.30,2294.1,-24.6,1.00
132.35,2292.8,-24.6,1.00
132.40,2291.6,-24.6,1.00
132.45,2290.4,-24.6,1.00
132.50,2289.1,-24.6,1.00
132.55,2287.9,-24.6,1.00
132.60,2286.7,-24.6,1.00
132.65,2285.5,-24.6,1.00
132.70,2284.2,-24.6,1.00
132.75,2283.0,-24.6,1.00
132.80,2281.8,-24.6,1.00
132.85,2280.5,-24.6,1.00
132.90,2279.3,-24.6,1.00
132.95,2278.1,-24.6,1.00
133.00,2276.8,-24.6,1.00
133.05,2275.6,-24.6,1.00
133.10,2274.4,-24.6,1.00
133.15,2273.2,-24.6,1.00
133.20,2271.9,-24.6,1.00
133.25,2270.7,-24.6,1.00
133.30,2269.5,-24.6,1.00
133.35,2268.2,-24.6,1.00
133.40,2267.0,-24.6,1.00
133.45,2265.8,-24.6,1.00
133.50,2264.5,-24.6,1.00
133.55,2263.3,-24.6,1.00
133.60,2262.1,-24.6,1.00
133.65,2260.9,-24.6,1.00
133.70,2259.6,-24.6,1.00
133.75,2258.4,-24.6,1.00
133.80,2257.2,-24.6,1.00
133.85,2255.9,-24.6,1.00
133.90,2254.7,-24.6,1.00
133.95,2253.5,-24.6,1.00
134.00,2252.2,-24.6,1.00
134.05,2251.0,-24.6,1.00
134.10,2249.8,-24.6,1.00
134.15,2248.6,-24.6,1.00
134.20,2247.3,-24.6,1.00
134.25,2246.1,-24.6,1.00
134.30,2244.8,-24.6,1.00
134.35,2243.6,-24.6,1.00
134.40,2242.4,-24.6,1.00
134.45,2241.2,-24.6,1.00
134.50,2239.9,-24.6,1.00
134.55,2238.7,-24.6,1.00
134.60,2237.5,-24.6,1.00
134.65,2236.3,-24.6,1.00
134.70,2235.0,-24.6,1.00
134.75,2233.8,-24.6,1.00
134.80,2232.5,-24.6,1.00
134.85,2231.3,-24.6,1.00
134.90,2230.1,-24.6,1.00
134.95,2228.9,-24.6,1.00
135.00,2227.6,-24.6,1.00
135.05,2226.4,-24.6,1.00
135.10,2225.2,-24.6,1.00
135.15,2224.0,-24.6,1.00
135.20,2222.7,-24.6,1.00
135.25,2221.5,-24.6,1.00
135.30,2220.2,-24.6,1.00
135.35,2219.0,-24.6,1.00
135.40,2217.8,-24.6,1.00
135.45,2216.6,-24.6,1.00
135.50,2215.3,-24.6,1.00
135.55,2214.1,-24.6,1.00
135.60,2212.9,-24.6,1.00
135.65,2211.6,-24.6,1.00
135.70,2210.4,-24.6,1.00
135.75,2209.2,-24.6,1.00
135.80,2207.9,-24.6,1.00
135.85,2206.7,-24.6,1.00
135.90,2205.5,-24.6,1.00
135.95,2204.3,-24.6,1.00
136.00,2203.0,-24.6,1.00
136.05,2201.8,-24.6,1.00
136.10,2200.6,-24.6,1.00
136.15,2199.3,-24.6,1.00
136.20,2198.1,-24.6,1.00
136.25,2196.9,-24.6,1.00
136.30,2195.6,-24.6,1.00
136.35,2194.4,-24.6,1.00
136.40,2193.2,-24.6,1.00
136.45,2192.0,-24.6,1.00
136.50,2190.7,-24.6,1.00
136.55,2189.5,-24.6,1.00
136.60,2188.3,-24.6,1.00
136.65,2187.0,-24.6,1.00
136.70,2185.8,-24.6,1.00
136.75,2184.6,-24.6,1.00
136.80,2183.3,-24.6,1.00
136.85,2182.1,-24.6,1.00
136.90,2180.9,-24.6,1.00
136.95,2179.7,-24.6,1.00
137.00,2178.4,-24.6,1.00
137.05,2177.2,-24.6,1.00
137.10,2176.0,-24.6,1.00
137.15,2174.7,-24.6,1.00
137.20,2173.5,-24.6,1.00
137.25,2172.3,-24.6,1.00
137.30,2171.0,-24.6,1.00
137.35,2169.8,-24.6,1.00
137.40,2168.6,-24.6,1.00
137.45,2167.4,-24.6,1.00
137.50,2166.1,-24.6,1.00
137.55,2164.9,-24.6,1.00
137.60,2163.6,-24.6,1.00
137.65,2162.4,-24.6,1.00
137.70,2161.2,-24.6,1.00
137.75,2160.0,-24.6,1.00
137.80,2158.7,-24.6,1.00
137.85,2157.5,-24.6,1.00
137.90,2156.3,-24.6,1.00
137.95,2155.1,-24.6,1.00
138.00,2153.8,-24.6,1.00
138.05,2152.6,-24.6,1.00
138.10,2151.3,-24.6,1.00
138.15,2150.1,-24.6,1.00
138.20,2148.9,-24.6,1.00
138.25,2147.7,-24.6,1.00
138.30,2146.4,-24.6,1.00
138.35,2145.2,-24.6,1.00
138.40,2144.0,-24.6,1.00
138.45,2142.7,-24.6,1.00
138.50,2141.5,-24.6,1.00
138.55,2140.3,-24.6,1.00
138.60,2139.0,-24.6,1.00
138.65,2137.8,-24.6,1.00
138.70,2136.6,-24.6,1.00
138.75,2135.4,-24.6,1.00
138.80,2134.1,-24.6,1.00
138.85,2132.9,-24.6,1.00
138.90,2131.7,-24.6,1.00
138.95,2130.4,-24.6,1.00
139.00,2129.2,-24.6,1.00
139.05,2128.0,-24.6,1.00
139.10,2126.7,-24.6,1.00
139.15,2125.5,-24.6,1.00
139.20,2124.3,-24.6,1.00
139.25,2123.1,-24.6,1.00
139.30,2121.8,-24.6,1.00
139.35,2120.6,-24.6,1.00
139.40,2119.4,-24.6,1.00
139.45,2118.1,-24.6,1.00
139.50,2116.9,-24.6,1.00
139.55,2115.7,-24.6,1.00
139.60,2114.4,-24.6,1.00
139.65,2113.2,-24.6,1.00
139.70,2112.0,-24.6,1.00
139.75,2110.8,-24.6,1.00
139.80,2109.5,-24.6,1.00
139.85,2108.3,-24.6,1.00
139.90,2107.1,-24.6,1.00
139.95,2105.8,-24.6,1.00
140.00,2104.6,-24.6,1.00
140.05,2103.4,-24.6,1.00
140.10,2102.1,-24.6,1.00
140.15,2100.9,-24.6,1.00
140.20,2099.7,-24.6,1.00
140.25,2098.5,-24.6,1.00
140.30,2097.2,-24.6,1.00
140.35,2096.0,-24.6,1.00
140.40,2094.8,-24.6,1.00
140.45,2093.5,-24.6,1.00
140.50,2092.3,-24.6,1.00
140.55,2091.1,-24.6,1.00
140.60,2089.8,-24.6,1.00
140.65,2088.6,-24.6,1.00
140.70,2087.4,-24.6,1.00
140.75,2086.2,-24.6,1.00
140.80,2084.9,-24.6,1.00
140.85,2083.7,-24.6,1.00
140.90,2082.4,-24.6,1.00
140.95,2081.2,-24.6,1.00
141.00,2080.0,-24.6,1.00
141.05,2078.8,-24.6,1.00
141.10,2077.5,-24.6,1.00
141.15,2076.3,-24.6,1.00
141.20,2075.1,-24.6,1.00
141.25,2073.9,-24.6,1.00
141.30,2072.6,-24.6,1.00
141.35,2071.4,-24.6,1.00
141.40,2070.1,-24.6,1.00
141.45,2068.9,-24.6,1.00
141.50,2067.7,-24.6,1.00
141.55,2066.5,-24.6,1.00
141.60,2065.2,-24.6,1.00
141.65,2064.0,-24.6,1.00
141.70,2062.8,-24.6,1.00
141.75,2061.5,-24.6,1.00
141.80,2060.3,-24.6,1.00
141.85,2059.1,-24.6,1.00
141.90,2057.8,-24.6,1.00
141.95,2056.6,-24.6,1.00
142.00,2055.4,-24.6,1.00
142.05,2054.2,-24.6,1.00
142.10,2052.9,-24.6,1.00
142.15,2051.7,-24.6,1.00
142.20,2050.5,-24.6,1.00
142.25,2049.2,-24.6,1.00
142.30,2048.0,-24.6,1.00
142.35,2046.8,-24.6,1.00
142.40,2045.5,-24.6,1.00
142.45,2044.3,-24.6,1.00
142.50,2043.1,-24.6,1.00
142.55,2041.9,-24.6,1.00
142.60,2040.6,-24.6,1.00
142.65,2039.4,-24.6,1.00
142.70,2038.2,-24.6,1.00
142.75,2036.9,-24.6,1.00
142.80,2035.7,-24.6,1.00
142.85,2034.5,-24.6,1.00
142.90,2033.2,-24.6,1.00
142.95,2032.0,-24.6,1.00
143.00,2030.8,-24.6,1.00
143.05,2029.6,-24.6,1.00
143.10,2028.3,-24.6,1.00
143.15,2027.1,-24.6,1.00
143.20,2025.9,-24.6,1.00
143.25,2024.6,-24.6,1.00
143.30,2023.4,-24.6,1.00
143.35,2022.2,-24.6,1.00
143.40,2020.9,-24.6,1.00
143.45,2019.7,-24.6,1.00
143.50,2018.5,-24.6,1.00
143.55,2017.3,-24.6,1.00
143.60,2016.0,-24.6,1.00
143.65,2014.8,-24.6,1.00
143.70,2013.5,-24.6,1.00
143.75,2012.3,-24.6,1.00
143.80,2011.1,-24.6,1.00
143.85,2009.9,-24.6,1.00
143.90,2008.6,-24.6,1.00
143.95,2007.4,-24.6,1.00
144.00,2006.2,-24.6,1.00
144.05,2005.0,-24.6,1.00
144.10,2003.7,-24.6,1.00
144.15,2002.5,-24.6,1.00
144.20,2001.2,-24.6,1.00
144.25,2000.0,-24.6,1.00
144.30,1998.8,-24.6,1.00
144.35,1997.6,-24.6,1.00
144.40,1996.3,-24.6,1.00
144.45,1995.1,-24.6,1.00
144.50,1993.9,-24.6,1.00
144.55,1992.7,-24.6,1.00
144.60,1991.4,-24.6,1.00
144.65,1990.2,-24.6,1.00
144.70,1988.9,-24.6,1.00
144.75,1987.7,-24.6,1.00
144.80,1986.5,-24.6,1.00
144.85,1985.3,-24.6,1.00
144.90,1984.0,-24.6,1.00
144.95,1982.8,-24.6,1.00
145.00,1981.6,-24.6,1.00
145.05,1980.3,-24.6,1.00
145.10,1979.1,-24.6,1.00
145.15,1977.9,-24.6,1.00
145.20,1976.6,-24.6,1.00
145.25,1975.4,-24.6,1.00
145.30,1974.2,-24.6,1.00
145.35,1973.0,-24.6,1.00
145.40,1971.7,-24.6,1.00
145.45,1970.5,-24.6,1.00
145.50,1969.3,-24.6,1.00
145.55,1968.0,-24.6,1.00
145.60,1966.8,-24.6,1.00
145.65,1965.6,-24.6,1.00
145.70,1964.3,-24.6,1.00
145.75,1963.1,-24.6,1.00
145.80,1961.9,-24.6,1.00
145.85,1960.7,-24.6,1.00
145.90,1959.4,-24.6,1.00
145.95,1958.2,-24.6,1.00
146.00,1957.0,-24.6,1.00
146.05,1955.7,-24.6,1.00
146.10,1954.5,-24.6,1.00
146.15,1953.3,-24.6,1.00
146.20,1952.0,-24.6,1.00
146.25,1950.8,-24.6,1.00
146.30,1949.6,-24.6,1.00
146.35,1948.4,-24.6,1.00
146.40,1947.1,-24.6,1.00
146.45,1945.9,-24.6,1.00
146.50,1944.7,-24.6,1.00
146.55,1943.4,-24.6,1.00
146.60,1942.2,-24.6,1.00
146.65,1941.0,-24.6,1.00
146.70,1939.7,-24.6,1.00
146.75,1938.5,-24.6,1.00
146.80,1937.3,-24.6,1.00
146.85,1936.1,-24.6,1.00
146.90,1934.8,-24.6,1.00
146.95,1933.6,-24.6,1.00
147.00,1932.3,-24.6,1.00
147.05,1931.1,-24.6,1.00
147.10,1929.9,-24.6,1.00
147.15,1928.7,-24.6,1.00
147.20,1927.4,-24.6,1.00
147.25,1926.2,-24.6,1.00
147.30,1925.0,-24.6,1.00
147.35,1923.8,-24.6,1.00
147.40,1922.5,-24.6,1.00
147.45,1921.3,-24.6,1.00
147.50,1920.0,-24.6,1.00
147.55,1918.8,-24.6,1.00
147.60,1917.6,-24.6,1.00
147.65,1916.4,-24.6,1.00
147.70,1915.1,-24.6,1.00
147.75,1913.9,-24.6,1.00
147.80,1912.7,-24.6,1.00
147.85,1911.5,-24.6,1.00
147.90,1910.2,-24.6,1.00
147.95,1909.0,-24.6,1.00
148.00,1907.7,-24.6,1.00
148.05,1906.5,-24.6,1.00
148.10,1905.3,-24.6,1.00
148.15,1904.1,-24.6,1.00
148.20,1902.8,-24.6,1.00
148.25,1901.6,-24.6,1.00
148.30,1900.4,-24.6,1.00
148.35,1899.1,-24.6,1.00
148.40,1897.9,-24.6,1.00
148.45,1896.7,-24.6,1.00
148.50,1895.4,-24.6,1.00
148.55,1894.2,-24.6,1.00
148.60,1893.0,-24.6,1.00
148.65,1891.8,-24.6,1.00
148.70,1890.5,-24.6,1.00
148.75,1889.3,-24.6,1.00
148.80,1888.1,-24.6,1.00
148.85,1886.8,-24.6,1.00
148.90,1885.6,-24.6,1.00
148.95,1884.4,-24.6,1.00
149.00,1883.1,-24.6,1.00
149.05,1881.9,-24.6,1.00
149.10,1880.7,-24.6,1.00
149.15,1879.5,-24.6,1.00
149.20,1878.2,-24.6,1.00
149.25,1877.0,-24.6,1.00
149.30,1875.8,-24.6,1.00
149.35,1874.5,-24.6,1.00
149.40,1873.3,-24.6,1.00
149.45,1872.1,-24.6,1.00
149.50,1870.8,-24.6,1.00
149.55,1869.6,-24.6,1.00
149.60,1868.4,-24.6,1.00
149.65,1867.2,-24.6,1.00
149.70,1865.9,-24.6,1.00
149.75,1864.7,-24.6,1.00
149.80,1863.5,-24.6,1.00
149.85,1862.2,-24.6,1.00
149.90,1861.0,-24.6,1.00
149.95,1859.8,-24.6,1.00
150.00,1858.5,-24.6,1.00
150.05,1857.3,-24.6,1.00
150.10,1856.1,-24.6,1.00
150.15,1854.9,-24.6,1.00
150.20,1853.6,-24.6,1.00
150.25,1852.4,-24.6,1.00
150.30,1851.1,-24.6,1.00
150.35,1849.9,-24.6,1.00
150.40,1848.7,-24.6,1.00
150.45,1847.5,-24.6,1.00
150.50,1846.2,-24.6,1.00
150.55,1845.0,-24.6,1.00
150.60,1843.8,-24.6,1.00
150.65,1842.6,-24.6,1.00
150.70,1841.3,-24.6,1.00
150.75,1840.1,-24.6,1.00
150.80,1838.8,-24.6,1.00
150.85,1837.6,-24.6,1.00
150.90,1836.4,-24.6,1.00
150.95,1835.2,-24.6,1.00
151.00,1833.9,-24.6,1.00
151.05,1832.7,-24.6,1.00
151.10,1831.5,-24.6,1.00
151.15,1830.2,-24.6,1.00
151.20,1829.0,-24.6,1.00
151.25,1827.8,-24.6,1.00
151.30,1826.5,-24.6,1.00
151.35,1825.3,-24.6,1.00
151.40,1824.1,-24.6,1.00
151.45,1822.9,-24.6,1.00
151.50,1821.6,-24.6,1.00
151.55,1820.4,-24.6,1.00
151.60,1819.2,-24.6,1.00
151.65,1817.9,-24.6,1.00
151.70,1816.7,-24.6,1.00
151.75,1815.5,-24.6,1.00
151.80,1814.2,-24.6,1.00
151.85,1813.0,-24.6,1.00
151.90,1811.8,-24.6,1.00
151.95,1810.6,-24.6,1.00
152.00,1809.3,-24.6,1.00
152.05,1808.1,-24.6,1.00
152.10,1806.9,-24.6,1.00
152.15,1805.6,-24.6,1.00
152.20,1804.4,-24.6,1.00
152.25,1803.2,-24.6,1.00
152.30,1801.9,-24.6,1.00
152.35,1800.7,-24.6,1.00
152.40,1799.5,-24.6,1.00
152.45,1798.3,-24.6,1.00
152.50,1797.0,-24.6,1.00
152.55,1795.8,-24.6,1.00
152.60,1794.6,-24.6,1.00
152.65,1793.3,-24.6,1.00
152.70,1792.1,-24.6,1.00
152.75,1790.9,-24.6,1.00
152.80,1789.6,-24.6,1.00
152.85,1788.4,-24.6,1.00
152.90,1787.2,-24.6,1.00
152.95,1786.0,-24.6,1.00
153.00,1784.7,-24.6,1.00
153.05,1783.5,-24.6,1.00
153.10,1782.3,-24.6,1.00
153.15,1781.0,-24.6,1.00
153.20,1779.8,-24.6,1.00
153.25,1778.6,-24.6,1.00
153.30,1777.3,-24.6,1.00
153.35,1776.1,-24.6,1.00
153.40,1774.9,-24.6,1.00
153.45,1773.7,-24.6,1.00
153.50,1772.4,-24.6,1.00
153.55,1771.2,-24.6,1.00
153.60,1769.9,-24.6,1.00
153.65,1768.7,-24.6,1.00
153.70,1767.5,-24.6,1.00
153.75,1766.3,-24.6,1.00
153.80,1765.0,-24.6,1.00
153.85,1763.8,-24.6,1.00
153.90,1762.6,-24.6,1.00
153.95,1761.4,-24.6,1.00
154.00,1760.1,-24.6,1.00
154.05,1758.9,-24.6,1.00
154.10,1757.6,-24.6,1.00
154.15,1756.4,-24.6,1.00
154.20,1755.2,-24.6,1.00
154.25,1754.0,-24.6,1.00
154.30,1752.7,-24.6,1.00
154.35,1751.5,-24.6,1.00
154.40,1750.3,-24.6,1.00
154.45,1749.0,-24.6,1.00
154.50,1747.8,-24.6,1.00
154.55,1746.6,-24.6,1.00
154.60,1745.3,-24.6,1.00
154.65,1744.1,-24.6,1.00
154.70,1742.9,-24.6,1.00
154.75,1741.7,-24.6,1.00
154.80,1740.4,-24.6,1.00
154.85,1739.2,-24.6,1.00
154.90,1738.0,-24.6,1.00
154.95,1736.7,-24.6,1.00
155.00,1735.5,-24.6,1.00
155.05,1734.3,-24.6,1.00
155.10,1733.0,-24.6,1.00
155.15,1731.8,-24.6,1.00
155.20,1730.6,-24.6,1.00
155.25,1729.4,-24.6,1.00
155.30,1728.1,-24.6,1.00
155.35,1726.9,-24.6,1.00
155.40,1725.7,-24.6,1.00
155.45,1724.4,-24.6,1.00
155.50,1723.2,-24.6,1.00
155.55,1722.0,-24.6,1.00
155.60,1720.7,-24.6,1.00
155.65,1719.5,-24.6,1.00
155.70,1718.3,-24.6,1.00
155.75,1717.1,-24.6,1.00
155.80,1715.8,-24.6,1.00
