Synthetic,"This flight is SYNTHETIC — numbers Debrief made up to demonstrate what it can read. It is not a recording of anything, nothing here was flown, and no figure from it means anything about a real rocket."
112.00,3259.8,-24.6,-24.6
112.05,3258.6,-24.6,-24.6
112.10,3257.4,-24.6,-24.6
112.15,3256.1,-24.6,-24.6
112.20,3254.9,-24.6,-24.6
112.25,3253.7,-24.6,-24.6
112.30,3252.5,-24.6,-24.6
112.35,3251.2,-24.6,-24.6
112.40,3250.0,-24.6,-24.6
112.45,3248.8,-24.6,-24.6
112.50,3247.5,-24.6,-24.6
112.55,3246.3,-24.6,-24.6
112.60,3245.1,-24.6,-24.6
112.65,3243.8,-24.6,-24.6
112.70,3242.6,-24.6,-24.6
112.75,3241.4,-24.6,-24.6
112.80,3240.2,-24.6,-24.6
112.85,3238.9,-24.6,-24.6
112.90,3237.7,-24.6,-24.6
112.95,3236.5,-24.6,-24.6
113.00,3235.2,-24.6,-24.6
113.05,3234.0,-24.6,-24.6
113.10,3232.8,-24.6,-24.6
113.15,3231.5,-24.6,-24.6
113.20,3230.3,-24.6,-24.6
113.25,3229.1,-24.6,-24.6
113.30,3227.9,-24.6,-24.6
113.35,3226.6,-24.6,-24.6
113.40,3225.4,-24.6,-24.6
113.45,3224.1,-24.6,-24.6
113.50,3222.9,-24.6,-24.6
113.55,3221.7,-24.6,-24.6
113.60,3220.5,-24.6,-24.6
113.65,3219.2,-24.6,-24.6
113.70,3218.0,-24.6,-24.6
113.75,3216.8,-24.6,-24.6
113.80,3215.6,-24.6,-24.6
113.85,3214.3,-24.6,-24.6
113.90,3213.1,-24.6,-24.6
113.95,3211.8,-24.6,-24.6
114.00,3210.6,-24.6,-24.6
114.05,3209.4,-24.6,-24.6
114.10,3208.2,-24.6,-24.6
114.15,3206.9,-24.6,-24.6
114.20,3205.7,-24.6,-24.6
114.25,3204.5,-24.6,-24.6
114.30,3203.2,-24.6,-24.6
114.35,3202.0,-24.6,-24.6
114.40,3200.8,-24.6,-24.6
114.45,3199.5,-24.6,-24.6
114.50,3198.3,-24.6,-24.6
114.55,3197.1,-24.6,-24.6
114.60,3195.9,-24.6,-24.6
114.65,3194.6,-24.6,-24.6
114.70,3193.4,-24.6,-24.6
114.75,3192.2,-24.6,-24.6
114.80,3190.9,-24.6,-24.6
114.85,3189.7,-24.6,-24.6
114.90,3188.5,-24.6,-24.6
114.95,3187.2,-24.6,-24.6
115.00,3186.0,-24.6,-24.6
115.05,3184.8,-24.6,-24.6
115.10,3183.6,-24.6,-24.6
115.15,3182.3,-24.6,-24.6
115.20,3181.1,-24.6,-24.6
115.25,3179.9,-24.6,-24.6
115.30,3178.6,-24.6,-24.6
115.35,3177.4,-24.6,-24.6
115.40,3176.2,-24.6,-24.6
115.45,3174.9,-24.6,-24.6
115.50,3173.7,-24.6,-24.6
115.55,3172.5,-24.6,-24.6
115.60,3171.3,-24.6,-24.6
115.65,3170.0,-24.6,-24.6
115.70,3168.8,-24.6,-24.6
115.75,3167.6,-24.6,-24.6
115.80,3166.3,-24.6,-24.6
115.85,3165.1,-24.6,-24.6
115.90,3163.9,-24.6,-24.6
115.95,3162.6,-24.6,-24.6
116.00,3161.4,-24.6,-24.6
116.05,3160.2,-24.6,-24.6
116.10,3159.0,-24.6,-24.6
116.15,3157.7,-24.6,-24.6
116.20,3156.5,-24.6,-24.6
116.25,3155.2,-24.6,-24.6
116.30,3154.0,-24.6,-24.6
116.35,3152.8,-24.6,-24.6
116.40,3151.6,-24.6,-24.6
116.45,3150.3,-24.6,-24.6
116.50,3149.1,-24.6,-24.6
116.55,3147.9,-24.6,-24.6
116.60,3146.7,-24.6,-24.6
116.65,3145.4,-24.6,-24.6
116.70,3144.2,-24.6,-24.6
116.75,3142.9,-24.6,-24.6
116.80,3141.7,-24.6,-24.6
116.85,3140.5,-24.6,-24.6
116.90,3139.3,-24.6,-24.6
116.95,3138.0,-24.6,-24.6
117.00,3136.8,-24.6,-24.6
117.05,3135.6,-24.6,-24.6
117.10,3134.4,-24.6,-24.6
117.15,3133.1,-24.6,-24.6
117.20,3131.9,-24.6,-24.6
117.25,3130.6,-24.6,-24.6
117.30,3129.4,-24.6,-24.6
117.35,3128.2,-24.6,-24.6
117.40,3127.0,-24.6,-24.6
117.45,3125.7,-24.6,-24.6
117.50,3124.5,-24.6,-24.6
117.55,3123.3,-24.6,-24.6
117.60,3122.0,-24.6,-24.6
117.65,3120.8,-24.6,-24.6
117.70,3119.6,-24.6,-24.6
117.75,3118.3,-24.6,-24.6
117.80,3117.1,-24.6,-24.6
117.85,3115.9,-24.6,-24.6
117.90,3114.7,-24.6,-24.6
117.95,3113.4,-24.6,-24.6
118.00,3112.2,-24.6,-24.6
118.05,3111.0,-24.6,-24.6
118.10,3109.7,-24.6,-24.6
118.15,3108.5,-24.6,-24.6
118.20,3107.3,-24.6,-24.6
118.25,3106.0,-24.6,-24.6
118.30,3104.8,-24.6,-24.6
118.35,3103.6,-24.6,-24.6
118.40,3102.4,-24.6,-24.6
118.45,3101.1,-24.6,-24.6
118.50,3099.9,-24.6,-24.6
118.55,3098.7,-24.6,-24.6
118.60,3097.4,-24.6,-24.6
118.65,3096.2,-24.6,-24.6
118.70,3095.0,-24.6,-24.6
118.75,3093.7,-24.6,-24.6
118.80,3092.5,-24.6,-24.6
118.85,3091.3,-24.6,-24.6
118.90,3090.1,-24.6,-24.6
118.95,3088.8,-24.6,-24.6
119.00,3087.6,-24.6,-24.6
119.05,3086.4,-24.6,-24.6
119.10,3085.1,-24.6,-24.6
119.15,3083.9,-24.6,-24.6
119.20,3082.7,-24.6,-24.6
119.25,3081.4,-24.6,-24.6
119.30,3080.2,-24.6,-24.6
119.35,3079.0,-24.6,-24.6
119.40,3077.8,-24.6,-24.6
119.45,3076.5,-24.6,-24.6
119.50,3075.3,-24.6,-24.6
119.55,3074.0,-24.6,-24.6
119.60,3072.8,-24.6,-24.6
119.65,3071.6,-24.6,-24.6
119.70,3070.4,-24.6,-24.6
119.75,3069.1,-24.6,-24.6
119.80,3067.9,-24.6,-24.6
119.85,3066.7,-24.6,-24.6
119.90,3065.5,-24.6,-24.6
119.95,3064.2,-24.6,-24.6
120.00,3063.0,-24.6,-24.6
120.05,3061.7,-24.6,-24.6
120.10,3060.5,-24.6,-24.6
120.15,3059.3,-24.6,-24.6
120.20,3058.1,-24.6,-24.6
120.25,3056.8,-24.6,-24.6
120.30,3055.6,-24.6,-24.6
120.35,3054.4,-24.6,-24.6
120.40,3053.1,-24.6,-24.6
120.45,3051.9,-24.6,-24.6
120.50,3050.7,-24.6,-24.6
120.55,3049.4,-24.6,-24.6
120.60,3048.2,-24.6,-24.6
120.65,3047.0,-24.6,-24.6
120.70,3045.8,-24.6,-24.6
120.75,3044.5,-24.6,-24.6
120.80,3043.3,-24.6,-24.6
120.85,3042.1,-24.6,-24.6
120.90,3040.8,-24.6,-24.6
120.95,3039.6,-24.6,-24.6
121.00,3038.4,-24.6,-24.6
121.05,3037.1,-24.6,-24.6
121.10,3035.9,-24.6,-24.6
121.15,3034.7,-24.6,-24.6
121.20,3033.5,-24.6,-24.6
121.25,3032.2,-24.6,-24.6
121.30,3031.0,-24.6,-24.6
121.35,3029.8,-24.6,-24.6
121.40,3028.5,-24.6,-24.6
121.45,3027.3,-24.6,-24.6
121.50,3026.1,-24.6,-24.6
121.55,3024.8,-24.6,-24.6
121.60,3023.6,-24.6,-24.6
121.65,3022.4,-24.6,-24.6
121.70,3021.2,-24.6,-24.6
121.75,3019.9,-24.6,-24.6
121.80,3018.7,-24.6,-24.6
121.85,3017.5,-24.6,-24.6
121.90,3016.2,-24.6,-24.6
121.95,3015.0,-24.6,-24.6
122.00,3013.8,-24.6,-24.6
122.05,3012.5,-24.6,-24.6
122.10,3011.3,-24.6,-24.6
122.15,3010.1,-24.6,-24.6
122.20,3008.9,-24.6,-24.6
122.25,3007.6,-24.6,-24.6
122.30,3006.4,-24.6,-24.6
122.35,3005.2,-24.6,-24.6
122.40,3003.9,-24.6,-24.6
122.45,3002.7,-24.6,-24.6
122.50,3001.5,-24.6,-24.6
122.55,3000.2,-24.6,-24.6
122.60,2999.0,-24.6,-24.6
122.65,2997.8,-24.6,-24.6
122.70,2996.6,-24.6,-24.6
122.75,2995.3,-24.6,-24.6
122.80,2994.1,-24.6,-24.6
122.85,2992.8,-24.6,-24.6
122.90,2991.6,-24.6,-24.6
122.95,2990.4,-24.6,-24.6
123.00,2989.2,-24.6,-24.6
123.05,2987.9,-24.6,-24.6
123.10,2986.7,-24.6,-24.6
123.15,2985.5,-24.6,-24.6
123.20,2984.3,-24.6,-24.6
123.25,2983.0,-24.6,-24.6
123.30,2981.8,-24.6,-24.6
123.35,2980.5,-24.6,-24.6
123.40,2979.3,-24.6,-24.6
123.45,2978.1,-24.6,-24.6
123.50,2976.9,-24.6,-24.6
123.55,2975.6,-24.6,-24.6
123.60,2974.4,-24.6,-24.6
123.65,2973.2,-24.6,-24.6
123.70,2971.9,-24.6,-24.6
123.75,2970.7,-24.6,-24.6
123.80,2969.5,-24.6,-24.6
123.85,2968.2,-24.6,-24.6
123.90,2967.0,-24.6,-24.6
123.95,2965.8,-24.6,-24.6
124.00,2964.6,-24.6,-24.6
124.05,2963.3,-24.6,-24.6
124.10,2962.1,-24.6,-24.6
124.15,2960.9,-24.6,-24.6
124.20,2959.6,-24.6,-24.6
124.25,2958.4,-24.6,-24.6
124.30,2957.2,-24.6,-24.6
124.35,2955.9,-24.6,-24.6
124.40,2954.7,-24.6,-24.6
124.45,2953.5,-24.6,-24.6
124.50,2952.3,-24.6,-24.6
124.55,2951.0,-24.6,-24.6
124.60,2949.8,-24.6,-24.6
124.65,2948.6,-24.6,-24.6
124.70,2947.3,-24.6,-24.6
124.75,2946.1,-24.6,-24.6
124.80,2944.9,-24.6,-24.6
124.85,2943.6,-24.6,-24.6
124.90,2942.4,-24.6,-24.6
124.95,2941.2,-24.6,-24.6
125.00,2940.0,-24.6,-24.6
125.05,2938.7,-24.6,-24.6
125.10,2937.5,-24.6,-24.6
125.15,2936.3,-24.6,-24.6
125.20,2935.0,-24.6,-24.6
125.25,2933.8,-24.6,-24.6
125.30,2932.6,-24.6,-24.6
125.35,2931.3,-24.6,-24.6
125.40,2930.1,-24.6,-24.6
125.45,2928.9,-24.6,-24.6
125.50,2927.7,-24.6,-24.6
125.55,2926.4,-24.6,-24.6
125.60,2925.2,-24.6,-24.6
125.65,2924.0,-24.6,-24.6
125.70,2922.7,-24.6,-24.6
125.75,2921.5,-24.6,-24.6
125.80,2920.3,-24.6,-24.6
125.85,2919.0,-24.6,-24.6
125.90,2917.8,-24.6,-24.6
125.95,2916.6,-24.6,-24.6
126.00,2915.4,-24.6,-24.6
126.05,2914.1,-24.6,-24.6
126.10,2912.9,-24.6,-24.6
126.15,2911.6,-24.6,-24.6
126.20,2910.4,-24.6,-24.6
126.25,2909.2,-24.6,-24.6
126.30,2908.0,-24.6,-24.6
126.35,2906.7,-24.6,-24.6
126.40,2905.5,-24.6,-24.6
126.45,2904.3,-24.6,-24.6
126.50,2903.1,-24.6,-24.6
126.55,2901.8,-24.6,-24.6
126.60,2900.6,-24.6,-24.6
126.65,2899.3,-24.6,-24.6
126.70,2898.1,-24.6,-24.6
126.75,2896.9,-24.6,-24.6
126.80,2895.7,-24.6,-24.6
126.85,2894.4,-24.6,-24.6
126.90,2893.2,-24.6,-24.6
126.95,2892.0,-24.6,-24.6
127.00,2890.7,-24.6,-24.6
127.05,2889.5,-24.6,-24.6
127.10,2888.3,-24.6,-24.6
127.15,2887.0,-24.6,-24.6
127.20,2885.8,-24.6,-24.6
127.25,2884.6,-24.6,-24.6
127.30,2883.4,-24.6,-24.6
127.35,2882.1,-24.6,-24.6
127.40,2880.9,-24.6,-24.6
127.45,2879.7,-24.6,-24.6
127.50,2878.4,-24.6,-24.6
127.55,2877.2,-24.6,-24.6
127.60,2876.0,-24.6,-24.6
127.65,2874.7,-24.6,-24.6
127.70,2873.5,-24.6,-24.6
127.75,2872.3,-24.6,-24.6
127.80,2871.1,-24.6,-24.6
127.85,2869.8,-24.6,-24.6
127.90,2868.6,-24.6,-24.6
127.95,2867.4,-24.6,-24.6
128.00,2866.1,-24.6,-24.6
128.05,2864.9,-24.6,-24.6
128.10,2863.7,-24.6,-24.6
128.15,2862.4,-24.6,-24.6
128.20,2861.2,-24.6,-24.6
128.25,2860.0,-24.6,-24.6
128.30,2858.8,-24.6,-24.6
128.35,2857.5,-24.6,-24.6
128.40,2856.3,-24.6,-24.6
128.45,2855.1,-24.6,-24.6
128.50,2853.8,-24.6,-24.6
128.55,2852.6,-24.6,-24.6
128.60,2851.4,-24.6,-24.6
128.65,2850.1,-24.6,-24.6
128.70,2848.9,-24.6,-24.6
128.75,2847.7,-24.6,-24.6
128.80,2846.5,-24.6,-24.6
128.85,2845.2,-24.6,-24.6
128.90,2844.0,-24.6,-24.6
128.95,2842.7,-24.6,-24.6
129.00,2841.5,-24.6,-24.6
129.05,2840.3,-24.6,-24.6
129.10,2839.1,-24.6,-24.6
129.15,2837.8,-24.6,-24.6
129.20,2836.6,-24.6,-24.6
129.25,2835.4,-24.6,-24.6
129.30,2834.2,-24.6,-24.6
129.35,2832.9,-24.6,-24.6
129.40,2831.7,-24.6,-24.6
129.45,2830.4,-24.6,-24.6
129.50,2829.2,-24.6,-24.6
129.55,2828.0,-24.6,-24.6
129.60,2826.8,-24.6,-24.6
129.65,2825.5,-24.6,-24.6
129.70,2824.3,-24.6,-24.6
129.75,2823.1,-24.6,-24.6
129.80,2821.9,-24.6,-24.6
129.85,2820.6,-24.6,-24.6
129.90,2819.4,-24.6,-24.6
129.95,2818.1,-24.6,-24.6
130.00,2816.9,-24.6,-24.6
130.05,2815.7,-24.6,-24.6
130.10,2814.5,-24.6,-24.6
130.15,2813.2,-24.6,-24.6
130.20,2812.0,-24.6,-24.6
130.25,2810.8,-24.6,-24.6
130.30,2809.5,-24.6,-24.6
130.35,2808.3,-24.6,-24.6
130.40,2807.1,-24.6,-24.6
130.45,2805.8,-24.6,-24.6
130.50,2804.6,-24.6,-24.6
130.55,2803.4,-24.6,-24.6
130.60,2802.2,-24.6,-24.6
130.65,2800.9,-24.6,-24.6
130.70,2799.7,-24.6,-24.6
130.75,2798.5,-24.6,-24.6
130.80,2797.2,-24.6,-24.6
130.85,2796.0,-24.6,-24.6
130.90,2794.8,-24.6,-24.6
130.95,2793.5,-24.6,-24.6
131.00,2792.3,-24.6,-24.6
131.05,2791.1,-24.6,-24.6
131.10,2789.9,-24.6,-24.6
131.15,2788.6,-24.6,-24.6
131.20,2787.4,-24.6,-24.6
131.25,2786.2,-24.6,-24.6
131.30,2784.9,-24.6,-24.6
131.35,2783.7,-24.6,-24.6
131.40,2782.5,-24.6,-24.6
131.45,2781.2,-24.6,-24.6
131.50,2780.0,-24.6,-24.6
131.55,2778.8,-24.6,-24.6
131.60,2777.6,-24.6,-24.6
131.65,2776.3,-24.6,-24.6
131.70,2775.1,-24.6,-24.6
131.75,2773.9,-24.6,-24.6
131.80,2772.6,-24.6,-24.6
131.85,2771.4,-24.6,-24.6
131.90,2770.2,-24.6,-24.6
131.95,2768.9,-24.6,-24.6
132.00,2767.7,-24.6,-24.6
132.05,2766.5,-24.6,-24.6
132.10,2765.3,-24.6,-24.6
132.15,2764.0,-24.6,-24.6
132.20,2762.8,-24.6,-24.6
132.25,2761.5,-24.6,-24.6
132.30,2760.3,-24.6,-24.6
132.35,2759.1,-24.6,-24.6
132.40,2757.9,-24.6,-24.6
132.45,2756.6,-24.6,-24.6
132.50,2755.4,-24.6,-24.6
132.55,2754.2,-24.6,-24.6
132.60,2753.0,-24.6,-24.6
132.65,2751.7,-24.6,-24.6
132.70,2750.5,-24.6,-24.6
132.75,2749.2,-24.6,-24.6
132.80,2748.0,-24.6,-24.6
132.85,2746.8,-24.6,-24.6
132.90,2745.6,-24.6,-24.6
132.95,2744.3,-24.6,-24.6
133.00,2743.1,-24.6,-24.6
133.05,2741.9,-24.6,-24.6
133.10,2740.6,-24.6,-24.6
133.15,2739.4,-24.6,-24.6
133.20,2738.2,-24.6,-24.6
133.25,2736.9,-24.6,-24.6
133.30,2735.7,-24.6,-24.6
133.35,2734.5,-24.6,-24.6
133.40,2733.3,-24.6,-24.6
133.45,2732.0,-24.6,-24.6
133.50,2730.8,-24.6,-24.6
133.55,2729.6,-24.6,-24.6
133.60,2728.3,-24.6,-24.6
133.65,2727.1,-24.6,-24.6
133.70,2725.9,-24.6,-24.6
133.75,2724.6,-24.6,-24.6
133.80,2723.4,-24.6,-24.6
133.85,2722.2,-24.6,-24.6
133.90,2721.0,-24.6,-24.6
133.95,2719.7,-24.6,-24.6
134.00,2718.5,-24.6,-24.6
134.05,2717.3,-24.6,-24.6
134.10,2716.0,-24.6,-24.6
134.15,2714.8,-24.6,-24.6
134.20,2713.6,-24.6,-24.6
134.25,2712.3,-24.6,-24.6
134.30,2711.1,-24.6,-24.6
134.35,2709.9,-24.6,-24.6
134.40,2708.7,-24.6,-24.6
134.45,2707.4,-24.6,-24.6
134.50,2706.2,-24.6,-24.6
134.55,2705.0,-24.6,-24.6
134.60,2703.7,-24.6,-24.6
134.65,2702.5,-24.6,-24.6
134.70,2701.3,-24.6,-24.6
134.75,2700.0,-24.6,-24.6
134.80,2698.8,-24.6,-24.6
134.85,2697.6,-24.6,-24.6
134.90,2696.4,-24.6,-24.6
134.95,2695.1,-24.6,-24.6
135.00,2693.9,-24.6,-24.6
135.05,2692.7,-24.6,-24.6
135.10,2691.4,-24.6,-24.6
135.15,2690.2,-24.6,-24.6
135.20,2689.0,-24.6,-24.6
135.25,2687.7,-24.6,-24.6
135.30,2686.5,-24.6,-24.6
135.35,2685.3,-24.6,-24.6
135.40,2684.1,-24.6,-24.6
135.45,2682.8,-24.6,-24.6
135.50,2681.6,-24.6,-24.6
135.55,2680.3,-24.6,-24.6
135.60,2679.1,-24.6,-24.6
135.65,2677.9,-24.6,-24.6
135.70,2676.7,-24.6,-24.6
135.75,2675.4,-24.6,-24.6
135.80,2674.2,-24.6,-24.6
135.85,2673.0,-24.6,-24.6
135.90,2671.8,-24.6,-24.6
135.95,2670.5,-24.6,-24.6
136.00,2669.3,-24.6,-24.6
136.05,2668.0,-24.6,-24.6
136.10,2666.8,-24.6,-24.6
136.15,2665.6,-24.6,-24.6
136.20,2664.4,-24.6,-24.6
136.25,2663.1,-24.6,-24.6
136.30,2661.9,-24.6,-24.6
136.35,2660.7,-24.6,-24.6
136.40,2659.4,-24.6,-24.6
136.45,2658.2,-24.6,-24.6
136.50,2657.0,-24.6,-24.6
136.55,2655.7,-24.6,-24.6
136.60,2654.5,-24.6,-24.6
136.65,2653.3,-24.6,-24.6
136.70,2652.1,-24.6,-24.6
136.75,2650.8,-24.6,-24.6
136.80,2649.6,-24.6,-24.6
136.85,2648.4,-24.6,-24.6
136.90,2647.1,-24.6,-24.6
136.95,2645.9,-24.6,-24.6
137.00,2644.7,-24.6,-24.6
137.05,2643.4,-24.6,-24.6
137.10,2642.2,-24.6,-24.6
137.15,2641.0,-24.6,-24.6
137.20,2639.8,-24.6,-24.6
137.25,2638.5,-24.6,-24.6
137.30,2637.3,-24.6,-24.6
137.35,2636.1,-24.6,-24.6
137.40,2634.8,-24.6,-24.6
137.45,2633.6,-24.6,-24.6
137.50,2632.4,-24.6,-24.6
137.55,2631.1,-24.6,-24.6
137.60,2629.9,-24.6,-24.6
137.65,2628.7,-24.6,-24.6
137.70,2627.5,-24.6,-24.6
137.75,2626.2,-24.6,-24.6
137.80,2625.0,-24.6,-24.6
137.85,2623.8,-24.6,-24.6
137.90,2622.5,-24.6,-24.6
137.95,2621.3,-24.6,-24.6
138.00,2620.1,-24.6,-24.6
138.05,2618.8,-24.6,-24.6
138.10,2617.6,-24.6,-24.6
138.15,2616.4,-24.6,-24.6
138.20,2615.2,-24.6,-24.6
138.25,2613.9,-24.6,-24.6
138.30,2612.7,-24.6,-24.6
138.35,2611.5,-24.6,-24.6
138.40,2610.2,-24.6,-24.6
138.45,2609.0,-24.6,-24.6
138.50,2607.8,-24.6,-24.6
138.55,2606.5,-24.6,-24.6
138.60,2605.3,-24.6,-24.6
138.65,2604.1,-24.6,-24.6
138.70,2602.9,-24.6,-24.6
138.75,2601.6,-24.6,-24.6
138.80,2600.4,-24.6,-24.6
138.85,2599.1,-24.6,-24.6
138.90,2597.9,-24.6,-24.6
138.95,2596.7,-24.6,-24.6
139.00,2595.5,-24.6,-24.6
139.05,2594.2,-24.6,-24.6
139.10,2593.0,-24.6,-24.6
139.15,2591.8,-24.6,-24.6
139.20,2590.6,-24.6,-24.6
139.25,2589.3,-24.6,-24.6
139.30,2588.1,-24.6,-24.6
139.35,2586.8,-24.6,-24.6
139.40,2585.6,-24.6,-24.6
139.45,2584.4,-24.6,-24.6
139.50,2583.2,-24.6,-24.6
139.55,2581.9,-24.6,-24.6
139.60,2580.7,-24.6,-24.6
139.65,2579.5,-24.6,-24.6
139.70,2578.2,-24.6,-24.6
139.75,2577.0,-24.6,-24.6
139.80,2575.8,-24.6,-24.6
139.85,2574.5,-24.6,-24.6
139.90,2573.3,-24.6,-24.6
139.95,2572.1,-24.6,-24.6
140.00,2570.9,-24.6,-24.6
140.05,2569.6,-24.6,-24.6
140.10,2568.4,-24.6,-24.6
140.15,2567.2,-24.6,-24.6
140.20,2565.9,-24.6,-24.6
140.25,2564.7,-24.6,-24.6
140.30,2563.5,-24.6,-24.6
140.35,2562.2,-24.6,-24.6
140.40,2561.0,-24.6,-24.6
140.45,2559.8,-24.6,-24.6
140.50,2558.6,-24.6,-24.6
140.55,2557.3,-24.6,-24.6
140.60,2556.1,-24.6,-24.6
140.65,2554.9,-24.6,-24.6
140.70,2553.6,-24.6,-24.6
140.75,2552.4,-24.6,-24.6
140.80,2551.2,-24.6,-24.6
140.85,2549.9,-24.6,-24.6
140.90,2548.7,-24.6,-24.6
140.95,2547.5,-24.6,-24.6
141.00,2546.3,-24.6,-24.6
141.05,2545.0,-24.6,-24.6
141.10,2543.8,-24.6,-24.6
141.15,2542.6,-24.6,-24.6
141.20,2541.3,-24.6,-24.6
141.25,2540.1,-24.6,-24.6
141.30,2538.9,-24.6,-24.6
141.35,2537.6,-24.6,-24.6
141.40,2536.4,-24.6,-24.6
141.45,2535.2,-24.6,-24.6
141.50,2534.0,-24.6,-24.6
141.55,2532.7,-24.6,-24.6
141.60,2531.5,-24.6,-24.6
141.65,2530.2,-24.6,-24.6
141.70,2529.0,-24.6,-24.6
141.75,2527.8,-24.6,-24.6
141.80,2526.6,-24.6,-24.6
141.85,2525.3,-24.6,-24.6
141.90,2524.1,-24.6,-24.6
141.95,2522.9,-24.6,-24.6
142.00,2521.7,-24.6,-24.6
142.05,2520.4,-24.6,-24.6
142.10,2519.2,-24.6,-24.6
142.15,2517.9,-24.6,-24.6
142.20,2516.7,-24.6,-24.6
142.25,2515.5,-24.6,-24.6
142.30,2514.3,-24.6,-24.6
142.35,2513.0,-24.6,-24.6
142.40,2511.8,-24.6,-24.6
142.45,2510.6,-24.6,-24.6
142.50,2509.4,-24.6,-24.6
142.55,2508.1,-24.6,-24.6
142.60,2506.9,-24.6,-24.6
142.65,2505.6,-24.6,-24.6
142.70,2504.4,-24.6,-24.6
142.75,2503.2,-24.6,-24.6
142.80,2502.0,-24.6,-24.6
142.85,2500.7,-24.6,-24.6
142.90,2499.5,-24.6,-24.6
142.95,2498.3,-24.6,-24.6
143.00,2497.0,-24.6,-24.6
143.05,2495.8,-24.6,-24.6
143.10,2494.6,-24.6,-24.6
143.15,2493.3,-24.6,-24.6
143.20,2492.1,-24.6,-24.6
143.25,2490.9,-24.6,-24.6
143.30,2489.7,-24.6,-24.6
143.35,2488.4,-24.6,-24.6
143.40,2487.2,-24.6,-24.6
143.45,2486.0,-24.6,-24.6
143.50,2484.7,-24.6,-24.6
143.55,2483.5,-24.6,-24.6
143.60,2482.3,-24.6,-24.6
143.65,2481.0,-24.6,-24.6
143.70,2479.8,-24.6,-24.6
143.75,2478.6,-24.6,-24.6
143.80,2477.4,-24.6,-24.6
143.85,2476.1,-24.6,-24.6
143.90,2474.9,-24.6,-24.6
143.95,2473.7,-24.6,-24.6
144.00,2472.4,-24.6,-24.6
144.05,2471.2,-24.6,-24.6
144.10,2470.0,-24.6,-24.6
144.15,2468.7,-24.6,-24.6
144.20,2467.5,-24.6,-24.6
144.25,2466.3,-24.6,-24.6
144.30,2465.1,-24.6,-24.6
144.35,2463.8,-24.6,-24.6
144.40,2462.6,-24.6,-24.6
144.45,2461.4,-24.6,-24.6
144.50,2460.1,-24.6,-24.6
144.55,2458.9,-24.6,-24.6
144.60,2457.7,-24.6,-24.6
144.65,2456.4,-24.6,-24.6
144.70,2455.2,-24.6,-24.6
144.75,2454.0,-24.6,-24.6
144.80,2452.8,-24.6,-24.6
144.85,2451.5,-24.6,-24.6
144.90,2450.3,-24.6,-24.6
144.95,2449.0,-24.6,-24.6
145.00,2447.8,-24.6,-24.6
145.05,2446.6,-24.6,-24.6
145.10,2445.4,-24.6,-24.6
145.15,2444.1,-24.6,-24.6
145.20,2442.9,-24.6,-24.6
145.25,2441.7,-24.6,-24.6
145.30,2440.5,-24.6,-24.6
145.35,2439.2,-24.6,-24.6
145.40,2438.0,-24.6,-24.6
145.45,2436.7,-24.6,-24.6
145.50,2435.5,-24.6,-24.6
145.55,2434.3,-24.6,-24.6
145.60,2433.1,-24.6,-24.6
145.65,2431.8,-24.6,-24.6
145.70,2430.6,-24.6,-24.6
145.75,2429.4,-24.6,-24.6
145.80,2428.1,-24.6,-24.6
145.85,2426.9,-24.6,-24.6
145.90,2425.7,-24.6,-24.6
145.95,2424.4,-24.6,-24.6
146.00,2423.2,-24.6,-24.6
146.05,2422.0,-24.6,-24.6
146.10,2420.8,-24.6,-24.6
146.15,2419.5,-24.6,-24.6
146.20,2418.3,-24.6,-24.6
146.25,2417.1,-24.6,-24.6
146.30,2415.8,-24.6,-24.6
146.35,2414.6,-24.6,-24.6
146.40,2413.4,-24.6,-24.6
146.45,2412.1,-24.6,-24.6
146.50,2410.9,-24.6,-24.6
146.55,2409.7,-24.6,-24.6
146.60,2408.5,-24.6,-24.6
146.65,2407.2,-24.6,-24.6
146.70,2406.0,-24.6,-24.6
146.75,2404.8,-24.6,-24.6
146.80,2403.5,-24.6,-24.6
146.85,2402.3,-24.6,-24.6
146.90,2401.1,-24.6,-24.6
146.95,2399.8,-24.6,-24.6
147.00,2398.6,-24.6,-24.6
147.05,2397.4,-24.6,-24.6
147.10,2396.2,-24.6,-24.6
147.15,2394.9,-24.6,-24.6
147.20,2393.7,-24.6,-24.6
147.25,2392.5,-24.6,-24.6
147.30,2391.2,-24.6,-24.6
147.35,2390.0,-24.6,-24.6
147.40,2388.8,-24.6,-24.6
147.45,2387.5,-24.6,-24.6
147.50,2386.3,-24.6,-24.6
147.55,2385.1,-24.6,-24.6
147.60,2383.9,-24.6,-24.6
147.65,2382.6,-24.6,-24.6
147.70,2381.4,-24.6,-24.6
147.75,2380.2,-24.6,-24.6
147.80,2378.9,-24.6,-24.6
147.85,2377.7,-24.6,-24.6
147.90,2376.5,-24.6,-24.6
147.95,2375.2,-24.6,-24.6
148.00,2374.0,-24.6,-24.6
148.05,2372.8,-24.6,-24.6
148.10,2371.6,-24.6,-24.6
148.15,2370.3,-24.6,-24.6
148.20,2369.1,-24.6,-24.6
148.25,2367.8,-24.6,-24.6
148.30,2366.6,-24.6,-24.6
148.35,2365.4,-24.6,-24.6
148.40,2364.2,-24.6,-24.6
148.45,2362.9,-24.6,-24.6
148.50,2361.7,-24.6,-24.6
148.55,2360.5,-24.6,-24.6
