Year,Month,Day,Time,Flight_Time_(s),Sync,Temperature_(F),Baro_Press_(atm),Baro_Altitude_ASL_(feet),Baro_Altitude_AGL_(feet),Batt_Volts,Apo_Volts,Main_Volts,3rd_Volts,4th_Volts,Velocity_Up,Velocity_DR,Velocity_CR,Inertial_Altitude,Inertial_DR_Position,Inertial_CR_position,Tilt_Angle_(deg),Future_Angle_(deg),Roll_Angle_(deg),Reserved_1,Reserved_2,Reserved_3,Rocket_FER_Hex,Apo_FER_H  ex,Main_FER_Hex,3rd_FER_Hex,4th_FER_Hex,Liftoff,Apogee,Press_Increasing,Burnout_Coast,Apo_fired,Main_fired,3rd_fired,4th_fired,Normal_Ascent,Accel_Vel_LE_0,ECI_Vvel_le_0,Tilt Exceeded 90deg,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved
2024,5,11,14:11:31.522,105.00,112,83.4,0.9901,276.2,45.5,4.124,2.95,3.13,0.05,0.01,-160.00,-756.00,69.00,-6133.00,32720.00,5459.00,33.2,0.0,-5672.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:31.562,105.04,152,83.4,0.9902,271.2,40.5,4.124,2.94,3.13,0.05,0.01,-161.00,-757.00,68.00,-6139.00,32689.00,5462.00,30.1,0.0,-5671.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:31.602,105.08,192,83.5,0.9902,271.7,41.1,4.123,2.94,3.13,0.05,0.01,-161.00,-758.00,68.00,-6146.00,32659.00,5465.00,26.6,0.0,-5674.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:31.642,105.12,232,83.4,0.9902,273.4,42.7,4.124,2.94,3.12,0.05,0.01,-161.00,-759.00,68.00,-6152.00,32629.00,5467.00,26.5,0.0,-5677.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:31.682,105.16,22,83.4,0.9901,273.9,43.3,4.124,2.95,3.12,0.05,0.01,-161.00,-760.00,68.00,-6158.00,32598.00,5470.00,30.0,0.0,-5680.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:31.722,105.20,62,83.4,0.9903,269.5,38.8,4.125,2.94,3.12,0.05,0.01,-161.00,-761.00,68.00,-6165.00,32568.00,5473.00,33.9,0.0,-5684.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:31.762,105.24,102,83.5,0.9904,267.8,37.1,4.125,2.95,3.12,0.05,0.01,-162.00,-762.00,68.00,-6171.00,32537.00,5476.00,36.8,0.0,-5689.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:31.802,105.28,142,83.4,0.9903,268.4,37.7,4.125,2.95,3.12,0.05,0.01,-162.00,-763.00,68.00,-6178.00,32507.00,5478.00,36.8,0.0,-5695.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:31.842,105.32,182,83.4,0.9903,269.5,38.8,4.125,2.95,3.12,0.05,0.01,-162.00,-764.00,68.00,-6184.00,32476.00,5481.00,35.2,0.0,-5701.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:31.882,105.36,222,83.4,0.9903,269.5,38.8,4.124,2.95,3.11,0.05,0.01,-163.00,-765.00,68.00,-6191.00,32446.00,5484.00,33.5,0.0,-5702.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:31.922,105.40,12,83.4,0.9904,266.7,36.0,4.124,2.95,3.12,0.05,0.01,-163.00,-766.00,68.00,-6197.00,32415.00,5486.00,32.7,0.0,-5702.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:31.962,105.44,52,83.4,0.9904,267.8,37.1,4.125,2.95,3.11,0.05,0.01,-163.00,-767.00,68.00,-6204.00,32385.00,5489.00,33.3,0.0,-5701.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:32.002,105.48,92,83.4,0.9904,266.7,36.0,4.123,2.95,3.11,0.05,0.01,-164.00,-768.00,68.00,-6211.00,32354.00,5492.00,35.2,0.0,-5702.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:32.042,105.52,132,83.4,0.9904,266.7,36.0,4.125,2.95,3.11,0.05,0.01,-164.00,-768.00,68.00,-6217.00,32323.00,5495.00,38.2,0.0,-5708.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:32.082,105.56,172,83.4,0.9905,263.9,33.2,4.124,2.94,3.11,0.05,0.01,-164.00,-769.00,69.00,-6224.00,32292.00,5497.00,40.7,0.0,-5718.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:32.122,105.60,212,83.4,0.9906,262.2,31.6,4.124,2.94,3.11,0.05,0.01,-164.00,-770.00,69.00,-6230.00,32261.00,5500.00,40.5,0.0,-5733.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:32.162,105.64,2,83.4,0.9906,261.1,30.5,4.124,2.95,3.11,0.05,0.01,-164.00,-771.00,69.00,-6237.00,32231.00,5503.00,37.9,0.0,-5748.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:32.202,105.68,42,83.4,0.9907,259.4,28.8,4.124,2.95,3.11,0.05,0.01,-164.00,-772.00,69.00,-6243.00,32200.00,5506.00,34.8,0.0,-5760.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:32.242,105.72,82,83.4,0.9906,262.2,31.6,4.123,2.95,3.11,0.05,0.01,-164.00,-772.00,70.00,-6250.00,32169.00,5509.00,32.5,0.0,-5767.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:32.282,105.76,122,83.5,0.9908,255.0,24.3,4.125,2.95,3.11,0.05,0.01,-164.00,-773.00,70.00,-6257.00,32138.00,5511.00,32.5,0.0,-5768.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:32.322,105.80,162,83.5,0.9908,256.1,25.4,4.124,2.95,3.10,0.05,0.01,-164.00,-773.00,71.00,-6263.00,32107.00,5514.00,35.4,0.0,-5765.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:32.362,105.84,202,83.4,0.9908,255.5,24.9,4.123,2.95,3.10,0.05,0.01,-164.00,-774.00,71.00,-6270.00,32076.00,5517.00,39.7,0.0,-5758.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:32.402,105.88,242,83.5,0.9907,259.4,28.8,4.124,2.95,3.10,0.04,0.01,-164.00,-774.00,71.00,-6276.00,32045.00,5520.00,43.0,0.0,-5750.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:32.442,105.92,32,83.5,0.9908,255.0,24.3,4.123,2.95,3.10,0.04,0.01,-164.00,-775.00,72.00,-6283.00,32014.00,5523.00,43.6,0.0,-5745.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:32.482,105.96,72,83.5,0.9907,257.8,27.1,4.124,2.95,3.10,0.04,0.01,-164.00,-775.00,72.00,-6289.00,31983.00,5526.00,42.8,0.0,-5747.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:32.522,106.00,112,83.5,0.9909,253.9,23.2,4.125,2.95,3.10,0.04,0.01,-164.00,-775.00,72.00,-6296.00,31952.00,5529.00,42.4,0.0,-5752.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:32.562,106.04,152,83.5,0.9908,255.0,24.3,4.124,2.95,3.10,0.04,0.01,-164.00,-775.00,73.00,-6303.00,31921.00,5532.00,42.6,0.0,-5760.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:32.602,106.08,192,83.4,0.9908,255.5,24.9,4.124,2.95,3.10,0.04,0.01,-164.00,-775.00,73.00,-6309.00,31890.00,5535.00,43.5,0.0,-5768.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:32.642,106.12,232,83.5,0.9910,249.4,18.7,4.125,2.95,3.09,0.04,0.01,-165.00,-775.00,73.00,-6316.00,31859.00,5537.00,44.7,0.0,-5774.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:32.682,106.16,22,83.5,0.9910,251.1,20.4,4.125,2.96,3.09,0.04,0.01,-165.00,-775.00,73.00,-6322.00,31828.00,5540.00,45.5,0.0,-5778.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:32.722,106.20,62,83.4,0.9910,250.0,19.3,4.124,2.96,3.09,0.04,0.01,-165.00,-775.00,73.00,-6329.00,31797.00,5543.00,45.9,0.0,-5777.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:32.762,106.24,102,83.5,0.9909,253.3,22.6,4.125,2.95,3.09,0.04,0.01,-164.00,-775.00,73.00,-6336.00,31766.00,5546.00,45.7,0.0,-5772.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:32.802,106.28,142,83.5,0.9910,250.5,19.9,4.125,2.95,3.09,0.04,0.01,-165.00,-775.00,73.00,-6342.00,31735.00,5549.00,44.8,0.0,-5766.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:32.842,106.32,182,83.5,0.9910,249.4,18.7,4.125,2.96,3.09,0.04,0.01,-164.00,-775.00,73.00,-6349.00,31704.00,5552.00,43.1,0.0,-5761.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:32.882,106.36,222,83.5,0.9911,248.3,17.6,4.124,2.96,3.09,0.04,0.01,-164.00,-774.00,73.00,-6355.00,31673.00,5555.00,43.7,0.0,-5755.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:32.922,106.40,12,83.5,0.9912,244.9,14.3,4.124,2.95,3.08,0.04,0.01,-164.00,-774.00,73.00,-6362.00,31642.00,5558.00,48.9,0.0,-5752.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:32.962,106.44,52,83.5,0.9910,250.5,19.9,4.125,2.96,3.08,0.04,0.01,-164.00,-774.00,73.00,-6369.00,31611.00,5561.00,52.2,0.0,-5751.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:33.002,106.48,92,83.5,0.9911,247.7,17.1,4.124,2.96,3.08,0.04,0.01,-163.00,-773.00,73.00,-6375.00,31580.00,5564.00,52.5,0.0,-5753.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:33.042,106.52,132,83.5,0.9912,244.9,14.3,4.124,2.96,3.08,0.04,0.01,-162.00,-774.00,73.00,-6382.00,31549.00,5567.00,52.7,0.0,-5756.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:33.082,106.56,172,83.5,0.9912,244.9,14.3,4.124,2.96,3.08,0.04,0.01,-161.00,-775.00,73.00,-6388.00,31518.00,5570.00,50.2,0.0,-5760.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:33.122,106.60,212,83.5,0.9912,244.9,14.3,4.124,2.96,3.08,0.04,0.01,-160.00,-776.00,73.00,-6395.00,31487.00,5573.00,47.0,0.0,-5764.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:33.162,106.64,2,83.5,0.9913,242.2,11.5,4.124,2.96,3.08,0.04,0.01,-160.00,-776.00,73.00,-6401.00,31456.00,5576.00,46.8,0.0,-5768.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:33.202,106.68,42,83.5,0.9912,243.8,13.2,4.125,2.96,3.08,0.04,0.01,-159.00,-776.00,73.00,-6407.00,31425.00,5579.00,50.8,0.0,-5773.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:33.242,106.72,82,83.5,0.9913,241.0,10.4,4.124,2.96,3.08,0.04,0.01,-156.00,-777.00,72.00,-6414.00,31394.00,5581.00,61.5,0.0,-5777.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:33.282,106.76,122,83.5,0.9913,242.2,11.5,4.123,2.97,3.07,0.04,0.01,-154.00,-777.00,72.00,-6420.00,31363.00,5584.00,73.8,0.0,-5770.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:33.322,106.80,162,83.5,0.9913,242.2,11.5,4.124,2.96,3.07,0.04,0.01,-152.00,-778.00,72.00,-6426.00,31331.00,5587.00,85.2,0.0,-5780.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:33.362,106.84,202,83.5,0.9913,240.5,9.8,4.124,2.96,3.07,0.04,0.01,-151.00,-779.00,72.00,-6432.00,31300.00,5590.00,88.1,0.0,-5809.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:33.402,106.88,242,83.5,0.9913,240.5,9.8,4.124,2.95,3.07,0.04,0.01,-150.00,-778.00,72.00,-6438.00,31269.00,5593.00,86.2,0.0,-5823.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:11:33.442,106.92,32,83.5,0.9915,236.6,5.9,4.123,2.95,3.06,0.04,0.01,-149.00,-777.00,72.00,-6444.00,31238.00,5596.00,86.8,0.0,-5807.0,0,0,0,cff,ccd,cc9,cc9,cc9,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
